id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1574956999938256896,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-28,@user @user @user Maybe worth talking at some point,,Twitter for iPhone,674,9212,FALSE
1574901832622612480,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,Make “hair on fire” not just a metaphor,,Twitter for iPhone,3956,53666,FALSE
1574897489005510656,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,Stand out in a crowd! Get noticed as you walk through the airport!,,Twitter for iPhone,822,16711,FALSE
1574896997416374272,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,Coming soon from @user the same people that sold you a Flamethrower,,Twitter for iPhone,787,17518,FALSE
1574895951973449729,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,“Burnt Hair” – Scent for Men by Singed,,Twitter for iPhone,2414,43616,FALSE
1574888044905185281,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,@user @user I’m a little preoccupied rn,,Twitter for iPhone,388,10419,FALSE
1574887915385016321,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,@user Batteries ftw,,Twitter for iPhone,242,5062,FALSE
1574885241948319744,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,@user Good point,,Twitter for iPhone,1456,35519,FALSE
1574803555873345536,Elon Musk,,,2009-06-02 20:12:29+00:00,107437833,122,14271,TRUE,2022-09-27,"My son, Saxon, was amazed that so many paper newspapers are still produced every day. 

He said they probably just search the Internet &amp; print it out. Yup, with rare exception, that is *actually* what they do haha.",,Twitter for iPhone,7464,112785,FALSE
1574773851523022850,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-27,"Falcon 9 fairing cam captures 2nd stage plume, booster entry burn &amp; Earth in twilight http",,Twitter for iPhone,7194,88376,FALSE
1574625957926707200,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-27,"@user @user Even then, Lenin would’ve gotten nowhere without Ludendorff’s train",,Twitter for iPhone,113,1799,FALSE
1574193494436069377,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-26,@user Charming …,,Twitter for iPhone,1292,38732,FALSE
1574112663864430593,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-25,Starlink now over 1M user terminals manufactured,,Twitter for iPhone,12231,155962,FALSE
1573624036957065217,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-24,@user Siegel is obviously correct,,Twitter for iPhone,1754,29659,FALSE
1573379244268437504,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-23,@user Activating Starlink …,,Twitter for iPhone,32363,191403,FALSE
1573165011484413952,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-23,@user @user Education is the path out of poverty and Internet access enables education,,Twitter for iPhone,2341,14554,FALSE
1573164441084067842,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-23,@user Exactly,,Twitter for iPhone,156,4459,FALSE
1573144936756965376,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-23,Starlink connecting schools in the Amazon http,,Twitter for iPhone,13705,132684,FALSE
1573047790577614848,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-22,@user @user It is,,Twitter for iPhone,118,3715,FALSE
1573026765295030273,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-22,@user Why is this a PopMech story?,,Twitter for iPhone,1288,32595,FALSE
1573004188791066627,Elon Musk,,,2009-06-02 20:12:29+00:00,107437834,122,14271,TRUE,2022-09-22,@user @user @user Yup (sigh),,Twitter for iPhone,481,14378,FALSE
